index;Sexo;Comunidades y Ciudades Autónomas;Periodo;Edad;Total
33685;Total;06 Cantabria;1981;De 60 a 64 años;23734.0
33686;Total;06 Cantabria;1981;De 65 a 69 años;21207.0
33687;Total;06 Cantabria;1981;De 70 a 74 años;18090.0
33688;Total;06 Cantabria;1981;De 75 a 79 años;12841.0
33689;Total;06 Cantabria;1981;De 80 a 84 años;7106.0
33690;Total;06 Cantabria;1981;De 85 a 89 años;4221.0
33691;Total;06 Cantabria;1981;De 90 a 94 años;0.0
33692;Total;06 Cantabria;1981;Menos de 1 año;7602.0
33693;Total;06 Cantabria;1981;Todas las edades;516297.0
33694;Total;06 Cantabria;1982;95 y más años;0.0
33695;Total;06 Cantabria;1982;De 1 a 14 años;114708.0
33696;Total;06 Cantabria;1982;De 15 a 29 años;123218.0
33697;Total;06 Cantabria;1982;De 30 a 39 años;66953.0
33698;Total;06 Cantabria;1982;De 40 a 44 años;24669.0
33699;Total;06 Cantabria;1982;De 45 a 49 años;30438.0
33700;Total;06 Cantabria;1982;De 50 a 54 años;32613.0
33701;Total;06 Cantabria;1982;De 55 a 59 años;29999.0
33702;Total;06 Cantabria;1982;De 60 a 64 años;24896.0
33703;Total;06 Cantabria;1982;De 65 a 69 años;21177.0
33704;Total;06 Cantabria;1982;De 70 a 74 años;18339.0
33705;Total;06 Cantabria;1982;De 75 a 79 años;13476.0
33706;Total;06 Cantabria;1982;De 80 a 84 años;7580.0
33707;Total;06 Cantabria;1982;De 85 a 89 años;4456.0
33708;Total;06 Cantabria;1982;De 90 a 94 años;0.0
33709;Total;06 Cantabria;1982;Menos de 1 año;6814.0
33710;Total;06 Cantabria;1982;Todas las edades;519335.0
33711;Total;06 Cantabria;1983;95 y más años;0.0
33712;Total;06 Cantabria;1983;De 1 a 14 años;113577.0
33713;Total;06 Cantabria;1983;De 15 a 29 años;123410.0
33714;Total;06 Cantabria;1983;De 30 a 39 años;68670.0
33715;Total;06 Cantabria;1983;De 40 a 44 años;25485.0
33716;Total;06 Cantabria;1983;De 45 a 49 años;28570.0
33717;Total;06 Cantabria;1983;De 50 a 54 años;32245.0
33718;Total;06 Cantabria;1983;De 55 a 59 años;30960.0
33719;Total;06 Cantabria;1983;De 60 a 64 años;25884.0
33720;Total;06 Cantabria;1983;De 65 a 69 años;21262.0
33721;Total;06 Cantabria;1983;De 70 a 74 años;18690.0
33722;Total;06 Cantabria;1983;De 75 a 79 años;13842.0
33723;Total;06 Cantabria;1983;De 80 a 84 años;8028.0
33724;Total;06 Cantabria;1983;De 85 a 89 años;4615.0
33725;Total;06 Cantabria;1983;De 90 a 94 años;0.0
33726;Total;06 Cantabria;1983;Menos de 1 año;6408.0
33727;Total;06 Cantabria;1983;Todas las edades;521651.0
33728;Total;06 Cantabria;1984;95 y más años;0.0
33729;Total;06 Cantabria;1984;De 1 a 14 años;111840.0
33730;Total;06 Cantabria;1984;De 15 a 29 años;124054.0
33731;Total;06 Cantabria;1984;De 30 a 39 años;70012.0
33732;Total;06 Cantabria;1984;De 40 a 44 años;27166.0
33733;Total;06 Cantabria;1984;De 45 a 49 años;26227.0
33734;Total;06 Cantabria;1984;De 50 a 54 años;32264.0
33735;Total;06 Cantabria;1984;De 55 a 59 años;31089.0
33736;Total;06 Cantabria;1984;De 60 a 64 años;27287.0
33737;Total;06 Cantabria;1984;De 65 a 69 años;21186.0
33738;Total;06 Cantabria;1984;De 70 a 74 años;18897.0
33739;Total;06 Cantabria;1984;De 75 a 79 años;14163.0
33740;Total;06 Cantabria;1984;De 80 a 84 años;8600.0
33741;Total;06 Cantabria;1984;De 85 a 89 años;4781.0
33742;Total;06 Cantabria;1984;De 90 a 94 años;0.0
33743;Total;06 Cantabria;1984;Menos de 1 año;6006.0
33744;Total;06 Cantabria;1984;Todas las edades;523572.0
33745;Total;06 Cantabria;1985;95 y más años;0.0
33746;Total;06 Cantabria;1985;De 1 a 14 años;109477.0
33747;Total;06 Cantabria;1985;De 15 a 29 años;124559.0
33748;Total;06 Cantabria;1985;De 30 a 39 años;71275.0
33749;Total;06 Cantabria;1985;De 40 a 44 años;27913.0
33750;Total;06 Cantabria;1985;De 45 a 49 años;25513.0
33751;Total;06 Cantabria;1985;De 50 a 54 años;31636.0
33752;Total;06 Cantabria;1985;De 55 a 59 años;31455.0
33753;Total;06 Cantabria;1985;De 60 a 64 años;28113.0
33754;Total;06 Cantabria;1985;De 65 a 69 años;21881.0
33755;Total;06 Cantabria;1985;De 70 a 74 años;18928.0
33756;Total;06 Cantabria;1985;De 75 a 79 años;14593.0
33757;Total;06 Cantabria;1985;De 80 a 84 años;8806.0
33758;Total;06 Cantabria;1985;De 85 a 89 años;5186.0
33759;Total;06 Cantabria;1985;De 90 a 94 años;0.0
33760;Total;06 Cantabria;1985;Menos de 1 año;5607.0
33761;Total;06 Cantabria;1985;Todas las edades;524942.0
33762;Total;06 Cantabria;1986;95 y más años;0.0
33763;Total;06 Cantabria;1986;De 1 a 14 años;107074.0
33764;Total;06 Cantabria;1986;De 15 a 29 años;124337.0
33765;Total;06 Cantabria;1986;De 30 a 39 años;72775.0
33766;Total;06 Cantabria;1986;De 40 a 44 años;29405.0
33767;Total;06 Cantabria;1986;De 45 a 49 años;24071.0
33768;Total;06 Cantabria;1986;De 50 a 54 años;31451.0
33769;Total;06 Cantabria;1986;De 55 a 59 años;31414.0
33770;Total;06 Cantabria;1986;De 60 a 64 años;28985.0
33771;Total;06 Cantabria;1986;De 65 a 69 años;22606.0
33772;Total;06 Cantabria;1986;De 70 a 74 años;19241.0
33773;Total;06 Cantabria;1986;De 75 a 79 años;14772.0
33774;Total;06 Cantabria;1986;De 80 a 84 años;9225.0
33775;Total;06 Cantabria;1986;De 85 a 89 años;5397.0
33776;Total;06 Cantabria;1986;De 90 a 94 años;0.0
33777;Total;06 Cantabria;1986;Menos de 1 año;5327.0
33778;Total;06 Cantabria;1986;Todas las edades;526081.0
33779;Total;06 Cantabria;1987;95 y más años;0.0
33780;Total;06 Cantabria;1987;De 1 a 14 años;104172.0
33781;Total;06 Cantabria;1987;De 15 a 29 años;123902.0
33782;Total;06 Cantabria;1987;De 30 a 39 años;74405.0
33783;Total;06 Cantabria;1987;De 40 a 44 años;30815.0
33784;Total;06 Cantabria;1987;De 45 a 49 años;24093.0
33785;Total;06 Cantabria;1987;De 50 a 54 años;29799.0
33786;Total;06 Cantabria;1987;De 55 a 59 años;31864.0
33787;Total;06 Cantabria;1987;De 60 a 64 años;29312.0
33788;Total;06 Cantabria;1987;De 65 a 69 años;23620.0
33789;Total;06 Cantabria;1987;De 70 a 74 años;19281.0
33790;Total;06 Cantabria;1987;De 75 a 79 años;15197.0
33791;Total;06 Cantabria;1987;De 80 a 84 años;9675.0
33792;Total;06 Cantabria;1987;De 85 a 89 años;5894.0
33793;Total;06 Cantabria;1987;De 90 a 94 años;0.0
33794;Total;06 Cantabria;1987;Menos de 1 año;5095.0
33795;Total;06 Cantabria;1987;Todas las edades;527127.0
33796;Total;06 Cantabria;1988;95 y más años;0.0
33797;Total;06 Cantabria;1988;De 1 a 14 años;100888.0
33798;Total;06 Cantabria;1988;De 15 a 29 años;123633.0
33799;Total;06 Cantabria;1988;De 30 a 39 años;75320.0
33800;Total;06 Cantabria;1988;De 40 a 44 años;32354.0
33801;Total;06 Cantabria;1988;De 45 a 49 años;25091.0
33802;Total;06 Cantabria;1988;De 50 a 54 años;27899.0
33803;Total;06 Cantabria;1988;De 55 a 59 años;31686.0
33804;Total;06 Cantabria;1988;De 60 a 64 años;29945.0
33805;Total;06 Cantabria;1988;De 65 a 69 años;24596.0
33806;Total;06 Cantabria;1988;De 70 a 74 años;19474.0
33807;Total;06 Cantabria;1988;De 75 a 79 años;15620.0
33808;Total;06 Cantabria;1988;De 80 a 84 años;9953.0
33809;Total;06 Cantabria;1988;De 85 a 89 años;6311.0
33810;Total;06 Cantabria;1988;De 90 a 94 años;0.0
33811;Total;06 Cantabria;1988;Menos de 1 año;4894.0
33812;Total;06 Cantabria;1988;Todas las edades;527667.0
33813;Total;06 Cantabria;1989;95 y más años;0.0
33814;Total;06 Cantabria;1989;De 1 a 14 años;97255.0
33815;Total;06 Cantabria;1989;De 15 a 29 años;123427.0
33816;Total;06 Cantabria;1989;De 30 a 39 años;76545.0
33817;Total;06 Cantabria;1989;De 40 a 44 años;33516.0
33818;Total;06 Cantabria;1989;De 45 a 49 años;26822.0
33819;Total;06 Cantabria;1989;De 50 a 54 años;25653.0
33820;Total;06 Cantabria;1989;De 55 a 59 años;31491.0
33821;Total;06 Cantabria;1989;De 60 a 64 años;30002.0
33822;Total;06 Cantabria;1989;De 65 a 69 años;26034.0
33823;Total;06 Cantabria;1989;De 70 a 74 años;19416.0
33824;Total;06 Cantabria;1989;De 75 a 79 años;15958.0
33825;Total;06 Cantabria;1989;De 80 a 84 años;10232.0
33826;Total;06 Cantabria;1989;De 85 a 89 años;6793.0
33827;Total;06 Cantabria;1989;De 90 a 94 años;0.0
33828;Total;06 Cantabria;1989;Menos de 1 año;4547.0
33829;Total;06 Cantabria;1989;Todas las edades;527688.0
33830;Total;06 Cantabria;1990;95 y más años;0.0
33831;Total;06 Cantabria;1990;De 1 a 14 años;92864.0
33832;Total;06 Cantabria;1990;De 15 a 29 años;123687.0
33833;Total;06 Cantabria;1990;De 30 a 39 años;77555.0
33834;Total;06 Cantabria;1990;De 40 a 44 años;34342.0
33835;Total;06 Cantabria;1990;De 45 a 49 años;27760.0
33836;Total;06 Cantabria;1990;De 50 a 54 años;24839.0
33837;Total;06 Cantabria;1990;De 55 a 59 años;30742.0
33838;Total;06 Cantabria;1990;De 60 a 64 años;30399.0
33839;Total;06 Cantabria;1990;De 65 a 69 años;26895.0
33840;Total;06 Cantabria;1990;De 70 a 74 años;19997.0
33841;Total;06 Cantabria;1990;De 75 a 79 años;16232.0
33842;Total;06 Cantabria;1990;De 80 a 84 años;10579.0
33843;Total;06 Cantabria;1990;De 85 a 89 años;7166.0
33844;Total;06 Cantabria;1990;De 90 a 94 años;0.0
33845;Total;06 Cantabria;1990;Menos de 1 año;4510.0
33846;Total;06 Cantabria;1990;Todas las edades;527567.0
33847;Total;06 Cantabria;1991;95 y más años;0.0
33848;Total;06 Cantabria;1991;De 1 a 14 años;88745.0
33849;Total;06 Cantabria;1991;De 15 a 29 años;124736.0
33850;Total;06 Cantabria;1991;De 30 a 39 años;78733.0
33851;Total;06 Cantabria;1991;De 40 a 44 años;35030.0
33852;Total;06 Cantabria;1991;De 45 a 49 años;29296.0
33853;Total;06 Cantabria;1991;De 50 a 54 años;23598.0
33854;Total;06 Cantabria;1991;De 55 a 59 años;30550.0
33855;Total;06 Cantabria;1991;De 60 a 64 años;30337.0
33856;Total;06 Cantabria;1991;De 65 a 69 años;27643.0
33857;Total;06 Cantabria;1991;De 70 a 74 años;20654.0
33858;Total;06 Cantabria;1991;De 75 a 79 años;16528.0
33859;Total;06 Cantabria;1991;De 80 a 84 años;10757.0
33860;Total;06 Cantabria;1991;De 85 a 89 años;7605.0
33861;Total;06 Cantabria;1991;De 90 a 94 años;0.0
33862;Total;06 Cantabria;1991;Menos de 1 año;4319.0
33863;Total;06 Cantabria;1991;Todas las edades;528528.0
33864;Total;06 Cantabria;1992;95 y más años;0.0
33865;Total;06 Cantabria;1992;De 1 a 14 años;84779.0
33866;Total;06 Cantabria;1992;De 15 a 29 años;125581.0
33867;Total;06 Cantabria;1992;De 30 a 39 años;79623.0
33868;Total;06 Cantabria;1992;De 40 a 44 años;35838.0
33869;Total;06 Cantabria;1992;De 45 a 49 años;30791.0
33870;Total;06 Cantabria;1992;De 50 a 54 años;23627.0
33871;Total;06 Cantabria;1992;De 55 a 59 años;29131.0
33872;Total;06 Cantabria;1992;De 60 a 64 años;30852.0
33873;Total;06 Cantabria;1992;De 65 a 69 años;27878.0
33874;Total;06 Cantabria;1992;De 70 a 74 años;21518.0
33875;Total;06 Cantabria;1992;De 75 a 79 años;16551.0
33876;Total;06 Cantabria;1992;De 80 a 84 años;11287.0
33877;Total;06 Cantabria;1992;De 85 a 89 años;7921.0
33878;Total;06 Cantabria;1992;De 90 a 94 años;0.0
33879;Total;06 Cantabria;1992;Menos de 1 año;4309.0
33880;Total;06 Cantabria;1992;Todas las edades;529686.0
33881;Total;06 Cantabria;1993;95 y más años;0.0
33882;Total;06 Cantabria;1993;De 1 a 14 años;80887.0
33883;Total;06 Cantabria;1993;De 15 a 29 años;126130.0
33884;Total;06 Cantabria;1993;De 30 a 39 años;80729.0
33885;Total;06 Cantabria;1993;De 40 a 44 años;36012.0
33886;Total;06 Cantabria;1993;De 45 a 49 años;32355.0
33887;Total;06 Cantabria;1993;De 50 a 54 años;24794.0
33888;Total;06 Cantabria;1993;De 55 a 59 años;27380.0
33889;Total;06 Cantabria;1993;De 60 a 64 años;30833.0
33890;Total;06 Cantabria;1993;De 65 a 69 años;28256.0
33891;Total;06 Cantabria;1993;De 70 a 74 años;22384.0
33892;Total;06 Cantabria;1993;De 75 a 79 años;16648.0
33893;Total;06 Cantabria;1993;De 80 a 84 años;11703.0
33894;Total;06 Cantabria;1993;De 85 a 89 años;8337.0
33895;Total;06 Cantabria;1993;De 90 a 94 años;0.0
33896;Total;06 Cantabria;1993;Menos de 1 año;4104.0
33897;Total;06 Cantabria;1993;Todas las edades;530550.0
33898;Total;06 Cantabria;1994;95 y más años;0.0
33899;Total;06 Cantabria;1994;De 1 a 14 años;77278.0
33900;Total;06 Cantabria;1994;De 15 a 29 años;126332.0
33901;Total;06 Cantabria;1994;De 30 a 39 años;81673.0
33902;Total;06 Cantabria;1994;De 40 a 44 años;36429.0
33903;Total;06 Cantabria;1994;De 45 a 49 años;33579.0
33904;Total;06 Cantabria;1994;De 50 a 54 años;26671.0
33905;Total;06 Cantabria;1994;De 55 a 59 años;25277.0
33906;Total;06 Cantabria;1994;De 60 a 64 años;30663.0
33907;Total;06 Cantabria;1994;De 65 a 69 años;28422.0
33908;Total;06 Cantabria;1994;De 70 a 74 años;23630.0
33909;Total;06 Cantabria;1994;De 75 a 79 años;16617.0
33910;Total;06 Cantabria;1994;De 80 a 84 años;12109.0
33911;Total;06 Cantabria;1994;De 85 a 89 años;8698.0
33912;Total;06 Cantabria;1994;De 90 a 94 años;0.0
33913;Total;06 Cantabria;1994;Menos de 1 año;3804.0
33914;Total;06 Cantabria;1994;Todas las edades;531185.0
33915;Total;06 Cantabria;1995;95 y más años;0.0
33916;Total;06 Cantabria;1995;De 1 a 14 años;73581.0
33917;Total;06 Cantabria;1995;De 15 a 29 años;126127.0
33918;Total;06 Cantabria;1995;De 30 a 39 años;82516.0
33919;Total;06 Cantabria;1995;De 40 a 44 años;37033.0
33920;Total;06 Cantabria;1995;De 45 a 49 años;34513.0
33921;Total;06 Cantabria;1995;De 50 a 54 años;27610.0
33922;Total;06 Cantabria;1995;De 55 a 59 años;24605.0
33923;Total;06 Cantabria;1995;De 60 a 64 años;30060.0
33924;Total;06 Cantabria;1995;De 65 a 69 años;28886.0
33925;Total;06 Cantabria;1995;De 70 a 74 años;24390.0
33926;Total;06 Cantabria;1995;De 75 a 79 años;17062.0
33927;Total;06 Cantabria;1995;De 80 a 84 años;12236.0
33928;Total;06 Cantabria;1995;De 85 a 89 años;9238.0
33929;Total;06 Cantabria;1995;De 90 a 94 años;0.0
33930;Total;06 Cantabria;1995;Menos de 1 año;3744.0
33931;Total;06 Cantabria;1995;Todas las edades;531601.0
33932;Total;06 Cantabria;1996;95 y más años;0.0
33933;Total;06 Cantabria;1996;De 1 a 14 años;70280.0
33934;Total;06 Cantabria;1996;De 15 a 29 años;125382.0
33935;Total;06 Cantabria;1996;De 30 a 39 años;83188.0
33936;Total;06 Cantabria;1996;De 40 a 44 años;37987.0
33937;Total;06 Cantabria;1996;De 45 a 49 años;35213.0
33938;Total;06 Cantabria;1996;De 50 a 54 años;29218.0
33939;Total;06 Cantabria;1996;De 55 a 59 años;23397.0
33940;Total;06 Cantabria;1996;De 60 a 64 años;29856.0
33941;Total;06 Cantabria;1996;De 65 a 69 años;28944.0
33942;Total;06 Cantabria;1996;De 70 a 74 años;25073.0
33943;Total;06 Cantabria;1996;De 75 a 79 años;17636.0
33944;Total;06 Cantabria;1996;De 80 a 84 años;12519.0
33945;Total;06 Cantabria;1996;De 85 a 89 años;9450.0
33946;Total;06 Cantabria;1996;De 90 a 94 años;0.0
33947;Total;06 Cantabria;1996;Menos de 1 año;3852.0
33948;Total;06 Cantabria;1996;Todas las edades;531994.0
33949;Total;06 Cantabria;1997;95 y más años;0.0
33950;Total;06 Cantabria;1997;De 1 a 14 años;67589.0
33951;Total;06 Cantabria;1997;De 15 a 29 años;124116.0
33952;Total;06 Cantabria;1997;De 30 a 39 años;83323.0
33953;Total;06 Cantabria;1997;De 40 a 44 años;39048.0
33954;Total;06 Cantabria;1997;De 45 a 49 años;36045.0
33955;Total;06 Cantabria;1997;De 50 a 54 años;30756.0
33956;Total;06 Cantabria;1997;De 55 a 59 años;23388.0
33957;Total;06 Cantabria;1997;De 60 a 64 años;28539.0
33958;Total;06 Cantabria;1997;De 65 a 69 años;29493.0
33959;Total;06 Cantabria;1997;De 70 a 74 años;25375.0
33960;Total;06 Cantabria;1997;De 75 a 79 años;18415.0
33961;Total;06 Cantabria;1997;De 80 a 84 años;12589.0
33962;Total;06 Cantabria;1997;De 85 a 89 años;9989.0
33963;Total;06 Cantabria;1997;De 90 a 94 años;0.0
33964;Total;06 Cantabria;1997;Menos de 1 año;3900.0
33965;Total;06 Cantabria;1997;Todas las edades;532564.0
33966;Total;06 Cantabria;1998;95 y más años;0.0
33967;Total;06 Cantabria;1998;De 1 a 14 años;65296.0
33968;Total;06 Cantabria;1998;De 15 a 29 años;122677.0
33969;Total;06 Cantabria;1998;De 30 a 39 años;83239.0
33970;Total;06 Cantabria;1998;De 40 a 44 años;40216.0
33971;Total;06 Cantabria;1998;De 45 a 49 años;36250.0
33972;Total;06 Cantabria;1998;De 50 a 54 años;32351.0
33973;Total;06 Cantabria;1998;De 55 a 59 años;24526.0
33974;Total;06 Cantabria;1998;De 60 a 64 años;26820.0
33975;Total;06 Cantabria;1998;De 65 a 69 años;29485.0
33976;Total;06 Cantabria;1998;De 70 a 74 años;25918.0
33977;Total;06 Cantabria;1998;De 75 a 79 años;19189.0
33978;Total;06 Cantabria;1998;De 80 a 84 años;12791.0
33979;Total;06 Cantabria;1998;De 85 a 89 años;10399.0
33980;Total;06 Cantabria;1998;De 90 a 94 años;0.0
33981;Total;06 Cantabria;1998;Menos de 1 año;3837.0
33982;Total;06 Cantabria;1998;Todas las edades;532996.0
33983;Total;06 Cantabria;1999;95 y más años;0.0
33984;Total;06 Cantabria;1999;De 1 a 14 años;63277.0
33985;Total;06 Cantabria;1999;De 15 a 29 años;120866.0
33986;Total;06 Cantabria;1999;De 30 a 39 años;82945.0
33987;Total;06 Cantabria;1999;De 40 a 44 años;41570.0
33988;Total;06 Cantabria;1999;De 45 a 49 años;36669.0
33989;Total;06 Cantabria;1999;De 50 a 54 años;33594.0
33990;Total;06 Cantabria;1999;De 55 a 59 años;26445.0
33991;Total;06 Cantabria;1999;De 60 a 64 años;24707.0
33992;Total;06 Cantabria;1999;De 65 a 69 años;29412.0
33993;Total;06 Cantabria;1999;De 70 a 74 años;26200.0
33994;Total;06 Cantabria;1999;De 75 a 79 años;20281.0
33995;Total;06 Cantabria;1999;De 80 a 84 años;12664.0
33996;Total;06 Cantabria;1999;De 85 a 89 años;10765.0
33997;Total;06 Cantabria;1999;De 90 a 94 años;0.0
33998;Total;06 Cantabria;1999;Menos de 1 año;4025.0
33999;Total;06 Cantabria;1999;Todas las edades;533417.0
34000;Total;06 Cantabria;2000;95 y más años;0.0
34001;Total;06 Cantabria;2000;De 1 a 14 años;61708.0
34002;Total;06 Cantabria;2000;De 15 a 29 años;118508.0
34003;Total;06 Cantabria;2000;De 30 a 39 años;83141.0
34004;Total;06 Cantabria;2000;De 40 a 44 años;42374.0
34005;Total;06 Cantabria;2000;De 45 a 49 años;37345.0
34006;Total;06 Cantabria;2000;De 50 a 54 años;34596.0
34007;Total;06 Cantabria;2000;De 55 a 59 años;27276.0
34008;Total;06 Cantabria;2000;De 60 a 64 años;24135.0
34009;Total;06 Cantabria;2000;De 65 a 69 años;28932.0
34010;Total;06 Cantabria;2000;De 70 a 74 años;26714.0
34011;Total;06 Cantabria;2000;De 75 a 79 años;21023.0
34012;Total;06 Cantabria;2000;De 80 a 84 años;12993.0
34013;Total;06 Cantabria;2000;De 85 a 89 años;11146.0
34014;Total;06 Cantabria;2000;De 90 a 94 años;0.0
34015;Total;06 Cantabria;2000;Menos de 1 año;4337.0
34016;Total;06 Cantabria;2000;Todas las edades;534231.0
34017;Total;06 Cantabria;2001;95 y más años;754.0
34018;Total;06 Cantabria;2001;De 1 a 14 años;61042.0
34019;Total;06 Cantabria;2001;De 15 a 29 años;116402.0
34020;Total;06 Cantabria;2001;De 30 a 39 años;83484.0
34021;Total;06 Cantabria;2001;De 40 a 44 años;42812.0
34022;Total;06 Cantabria;2001;De 45 a 49 años;38436.0
34023;Total;06 Cantabria;2001;De 50 a 54 años;35278.0
34024;Total;06 Cantabria;2001;De 55 a 59 años;28946.0
34025;Total;06 Cantabria;2001;De 60 a 64 años;23007.0
34026;Total;06 Cantabria;2001;De 65 a 69 años;28802.0
34027;Total;06 Cantabria;2001;De 70 a 74 años;26914.0
34028;Total;06 Cantabria;2001;De 75 a 79 años;21757.0
34029;Total;06 Cantabria;2001;De 80 a 84 años;13565.0
34030;Total;06 Cantabria;2001;De 85 a 89 años;19422.0
34031;Total;06 Cantabria;2001;De 90 a 94 años;2948.0
34032;Total;06 Cantabria;2001;Menos de 1 año;4281.0
34033;Total;06 Cantabria;2001;Todas las edades;536289.0
34034;Total;06 Cantabria;2002;95 y más años;784.0
34035;Total;06 Cantabria;2002;De 1 a 14 años;61132.0
34036;Total;06 Cantabria;2002;De 15 a 29 años;114617.0
34037;Total;06 Cantabria;2002;De 30 a 39 años;85204.0
34038;Total;06 Cantabria;2002;De 40 a 44 años;42900.0
34039;Total;06 Cantabria;2002;De 45 a 49 años;39763.0
34040;Total;06 Cantabria;2002;De 50 a 54 años;36235.0
34041;Total;06 Cantabria;2002;De 55 a 59 años;30604.0
34042;Total;06 Cantabria;2002;De 60 a 64 años;23051.0
34043;Total;06 Cantabria;2002;De 65 a 69 años;27604.0
34044;Total;06 Cantabria;2002;De 70 a 74 años;27524.0
34045;Total;06 Cantabria;2002;De 75 a 79 años;22186.0
34046;Total;06 Cantabria;2002;De 80 a 84 años;14316.0
34047;Total;06 Cantabria;2002;De 85 a 89 años;19892.0
34048;Total;06 Cantabria;2002;De 90 a 94 años;3181.0
34049;Total;06 Cantabria;2002;Menos de 1 año;4580.0
34050;Total;06 Cantabria;2002;Todas las edades;541645.0
34051;Total;06 Cantabria;2003;95 y más años;824.0
34052;Total;06 Cantabria;2003;De 1 a 14 años;61595.0
34053;Total;06 Cantabria;2003;De 15 a 29 años;112997.0
34054;Total;06 Cantabria;2003;De 30 a 39 años;87019.0
34055;Total;06 Cantabria;2003;De 40 a 44 años;43217.0
34056;Total;06 Cantabria;2003;De 45 a 49 años;41182.0
34057;Total;06 Cantabria;2003;De 50 a 54 años;36606.0
34058;Total;06 Cantabria;2003;De 55 a 59 años;32382.0
34059;Total;06 Cantabria;2003;De 60 a 64 años;24209.0
34060;Total;06 Cantabria;2003;De 65 a 69 años;26072.0
34061;Total;06 Cantabria;2003;De 70 a 74 años;27599.0
34062;Total;06 Cantabria;2003;De 75 a 79 años;22888.0
34063;Total;06 Cantabria;2003;De 80 a 84 años;15034.0
34064;Total;06 Cantabria;2003;De 85 a 89 años;20503.0
34065;Total;06 Cantabria;2003;De 90 a 94 años;3312.0
34066;Total;06 Cantabria;2003;Menos de 1 año;4892.0
34067;Total;06 Cantabria;2003;Todas las edades;548009.0
34068;Total;06 Cantabria;2004;95 y más años;873.0
34069;Total;06 Cantabria;2004;De 1 a 14 años;62493.0
34070;Total;06 Cantabria;2004;De 15 a 29 años;110881.0
34071;Total;06 Cantabria;2004;De 30 a 39 años;89162.0
34072;Total;06 Cantabria;2004;De 40 a 44 años;43292.0
34073;Total;06 Cantabria;2004;De 45 a 49 años;42795.0
34074;Total;06 Cantabria;2004;De 50 a 54 años;37209.0
34075;Total;06 Cantabria;2004;De 55 a 59 años;33726.0
34076;Total;06 Cantabria;2004;De 60 a 64 años;26310.0
34077;Total;06 Cantabria;2004;De 65 a 69 años;24082.0
34078;Total;06 Cantabria;2004;De 70 a 74 años;27682.0
34079;Total;06 Cantabria;2004;De 75 a 79 años;23234.0
34080;Total;06 Cantabria;2004;De 80 a 84 años;16111.0
34081;Total;06 Cantabria;2004;De 85 a 89 años;20842.0
34082;Total;06 Cantabria;2004;De 90 a 94 años;3559.0
34083;Total;06 Cantabria;2004;Menos de 1 año;5078.0
34084;Total;06 Cantabria;2004;Todas las edades;554690.0
34085;Total;06 Cantabria;2005;95 y más años;907.0
34086;Total;06 Cantabria;2005;De 1 a 14 años;63599.0
34087;Total;06 Cantabria;2005;De 15 a 29 años;108043.0
34088;Total;06 Cantabria;2005;De 30 a 39 años;91402.0
34089;Total;06 Cantabria;2005;De 40 a 44 años;43769.0
34090;Total;06 Cantabria;2005;De 45 a 49 años;43900.0
34091;Total;06 Cantabria;2005;De 50 a 54 años;38116.0
34092;Total;06 Cantabria;2005;De 55 a 59 años;34870.0
34093;Total;06 Cantabria;2005;De 60 a 64 años;27271.0
34094;Total;06 Cantabria;2005;De 65 a 69 años;23645.0
34095;Total;06 Cantabria;2005;De 70 a 74 años;27380.0
34096;Total;06 Cantabria;2005;De 75 a 79 años;23808.0
34097;Total;06 Cantabria;2005;De 80 a 84 años;16833.0
34098;Total;06 Cantabria;2005;De 85 a 89 años;21645.0
34099;Total;06 Cantabria;2005;De 90 a 94 años;3679.0
34100;Total;06 Cantabria;2005;Menos de 1 año;5287.0
34101;Total;06 Cantabria;2005;Todas las edades;561042.0
34102;Total;06 Cantabria;2006;95 y más años;979.0
34103;Total;06 Cantabria;2006;De 1 a 14 años;65294.0
34104;Total;06 Cantabria;2006;De 15 a 29 años;105153.0
34105;Total;06 Cantabria;2006;De 30 a 39 años;93811.0
34106;Total;06 Cantabria;2006;De 40 a 44 años;44672.0
34107;Total;06 Cantabria;2006;De 45 a 49 años;44679.0
34108;Total;06 Cantabria;2006;De 50 a 54 años;39264.0
34109;Total;06 Cantabria;2006;De 55 a 59 años;35656.0
34110;Total;06 Cantabria;2006;De 60 a 64 años;29053.0
34111;Total;06 Cantabria;2006;De 65 a 69 años;22664.0
34112;Total;06 Cantabria;2006;De 70 a 74 años;27304.0
34113;Total;06 Cantabria;2006;De 75 a 79 años;24042.0
34114;Total;06 Cantabria;2006;De 80 a 84 años;17565.0
34115;Total;06 Cantabria;2006;De 85 a 89 años;22753.0
34116;Total;06 Cantabria;2006;De 90 a 94 años;3787.0
34117;Total;06 Cantabria;2006;Menos de 1 año;5272.0
34118;Total;06 Cantabria;2006;Todas las edades;568190.0
34119;Total;06 Cantabria;2007;95 y más años;1020.0
34120;Total;06 Cantabria;2007;De 1 a 14 años;67060.0
34121;Total;06 Cantabria;2007;De 15 a 29 años;103292.0
34122;Total;06 Cantabria;2007;De 30 a 39 años;96597.0
34123;Total;06 Cantabria;2007;De 40 a 44 años;45770.0
34124;Total;06 Cantabria;2007;De 45 a 49 años;44950.0
34125;Total;06 Cantabria;2007;De 50 a 54 años;40838.0
34126;Total;06 Cantabria;2007;De 55 a 59 años;36594.0
34127;Total;06 Cantabria;2007;De 60 a 64 años;30704.0
34128;Total;06 Cantabria;2007;De 65 a 69 años;22716.0
